case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,l2_unit_ratio,mechanically_legal
C051,FixedSlot,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,1,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,13.768213100000139,raw_cases/C051/methods/FixedSlot,1,0,0,0,0,0,0.07006292143546224,0.02,0,0,0.0,1.0000000000000002,0,0.005891312043521294,0.004889453893790286,0,0,0.07006292143546224,4.229968773952578,0.48289958760981627,6,1,6,2.3075557054669416,0.32965081506670596,0.17619086749450058,0.7080868520000001,0.04042740314327485,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.495623314,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.07266638275000004,0.10971472100000002,0.14675217600000004,0.503071158,0.496928842,0.3333333333333333,,0.16666666666666663,1.0
C051,LocalGreedy,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2,a758e961dcb65cbe4def28fe1f457f60f9b6059e2e87ab2b48d8ad0c676c7227,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.050636299998586765,raw_cases/C051/methods/LocalGreedy,1,0,0,0,0,0,0.042547875835902735,0.02,0,0,0.0,1.0000000000000002,0,0.005932691775750818,0.0030570743640959733,0,0,0.042659287899400794,1.091254229968984,0.21259443775579534,6,2,6,1.2566171912042687,0.1570771489005336,0.0621241972514087,0.42378393400000003,0.020473547149122806,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.495623314,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0984848485,0.1363636365,0.15151515200000001,0.393939394,0.606060606,0.3333333333333333,,0.16666666666666663,1.0
C051,Ours,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,1,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2,a758e961dcb65cbe4def28fe1f457f60f9b6059e2e87ab2b48d8ad0c676c7227,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.0445082000005641,raw_cases/C051/methods/Ours,1,0,0,0,0,0,0.042547875835902735,0.02,0,0,0.0,1.0000000000000002,0,0.00484800126091586,0.0020295138124607555,0,0,0.042659287899400794,1.091254229968984,0.21259443775579534,6,1,6,1.255187789779631,0.17931254139709016,0.07034068218809887,0.431892735,0.020667717470760235,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.495623314,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0984848485,0.1363636365,0.15151515200000001,0.393939394,0.606060606,0.3333333333333333,,0.16666666666666663,1.0
C052,IndependentCurve,proto_sw_2_3,swept,medium,2,100009,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04604330000074697,raw_cases/C052/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.02,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,3.2274441464036965,0.8914501259074724,6,0,6,1.252039475951618,0.20867324599193635,0.05182283268525668,0.30111591200000004,0.01746390716374269,0.8333333333333334,0.16666666666666666,1.0,0.0,0.0,0.435436613,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03030303025000001,0.1060606065,0.181818182,0.5757575749999999,0.4242424250000001,0.5,,0.0,0.0
C052,FixedSlot,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,11.347265699998388,raw_cases/C052/methods/FixedSlot,1,0,0,0,0,0,0.0462102046336278,0.02,0,0,0.0,1.0,0,0.09542552920081213,0.03834060263252729,0,0,0.06475949606434746,2.756375717087258,0.5572830449325952,6,2,6,2.3557302337183716,0.2944662792147965,0.1330886085278565,0.7322033760000001,0.033745659722222224,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.435436613,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.07407525250000001,0.0964380095,0.1809960405,0.46699694,0.53300306,0.3333333333333333,,0.33333333333333337,1.0
C052,LocalGreedy,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2,b74756aefc2eafe34a6fa83e0758f368d27470eacf6510105e9c4c05cb344a74,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.055172600001242245,raw_cases/C052/methods/LocalGreedy,1,0,0,0,0,0,0.03074992055392021,0.02,0,0,0.0,1.0,0,0.17811415701423866,0.14114643621914452,0,0,0.04321069901016232,1.2517089492551825,0.34588373300906294,6,3,6,1.393917375710464,0.15487970841227378,0.07167072214631978,0.358313124,0.024459749634502925,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.435436613,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484850000003,0.121212121,0.18939393925,0.36363636399999993,0.636363636,0.16666666666666666,,0.33333333333333337,1.0
C052,Ours,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2,b74756aefc2eafe34a6fa83e0758f368d27470eacf6510105e9c4c05cb344a74,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04240139999819803,raw_cases/C052/methods/Ours,1,0,0,0,0,0,0.04321069901016232,0.02,0,0,0.0,1.0,0,0.011621625825558783,0.005339042619296221,0,0,0.04321069901016232,1.2517089492551825,0.34588373300906294,6,2,6,1.3928839572662846,0.17411049465828557,0.07936844704650273,0.358313124,0.02480811403508772,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.435436613,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484850000003,0.121212121,0.18939393925,0.36363636399999993,0.636363636,0.16666666666666666,,0.33333333333333337,1.0
C053,IndependentCurve,proto_sw_2_3,swept,rich,1,100007,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04642760000206181,raw_cases/C053/methods/IndependentCurve,1,0,3,0,0,0,0.0,0.02,1,0,0.0,1.0,0,0.0,0.0,3,0,0.0,5.90945624038062,0.8603836068365238,6,0,6,1.2510531615295513,0.2085088602549252,0.0733009368807465,0.40132290099999995,0.010542306286549707,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.688875261,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.007575757500000002,0.04545454500000001,0.060606060749999996,0.848484849,0.15151515100000001,0.5,,0.0,0.0
C053,FixedSlot,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,14.755075500001112,raw_cases/C053/methods/FixedSlot,1,0,0,0,0,0,0.03277693867318459,0.02,0,0,0.0,1.0,0,0.09580683729932113,0.0578733161514469,0,0,0.03281368449166286,2.8980653051359466,0.5743757539106112,6,2,6,2.5323068271840405,0.3165383533980051,0.14704200044236912,0.7425170299999999,0.03769188596491228,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.688875261,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.07417095050000001,0.09644183800000002,0.18120083399999998,0.46697397199999996,0.5330260280000001,0.3333333333333333,,0.33333333333333337,1.0
C053,LocalGreedy,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2,bf80d3c02d90d756003a52bf2ba67d4e0f81539ab8c139de18d283d581f13529,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.0626555000017106,raw_cases/C053/methods/LocalGreedy,1,0,0,0,0,0,0.05986502227349506,0.02,0,0,0.0,1.0,0,0.25898834257434483,0.1604217352155892,0,0,0.059813978497849724,1.5613884641319844,0.36267091079713865,6,3,6,1.660753849018282,0.18452820544647577,0.10345984584926336,0.532144469,0.028480217470760235,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.688875261,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0984848485,0.121212121,0.121212121,0.454545455,0.545454545,0.3333333333333333,,0.33333333333333337,1.0
C053,Ours,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2,bf80d3c02d90d756003a52bf2ba67d4e0f81539ab8c139de18d283d581f13529,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.07351330000165035,raw_cases/C053/methods/Ours,1,0,0,0,0,0,0.05986502227349506,0.02,0,0,0.0,1.0,0,0.03376967400251773,0.01995159685783444,0,0,0.059813978497849724,1.5613884641319844,0.36267091079713865,6,2,6,1.5352984075974128,0.19191230094967662,0.10129567199520904,0.524104464,0.026629888523391813,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.688875261,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0984848485,0.121212121,0.121212121,0.454545455,0.545454545,0.3333333333333333,,0.33333333333333337,1.0
C054,IndependentCurve,proto_sw_2_3,swept,rich,2,100008,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04582929999742191,raw_cases/C054/methods/IndependentCurve,1,0,0,0,0,0,0.008109042283636837,0.02,1,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.008109042283636837,3.4393180529735954,0.803532335429248,6,0,6,1.2423970323401943,0.20706617205669905,0.0642870562764688,0.454971161,0.02042214912280702,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.647080559,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.03787878825,0.09090909050000001,0.2121212125,0.515151515,0.484848485,0.5,,0.0,0.0
C054,FixedSlot,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,14.092196000001422,raw_cases/C054/methods/FixedSlot,1,0,0,0,0,0,0.05630987178384682,0.02,0,0,0.0,1.0000000000000002,0,0.05313901574809942,0.021867112734990268,0,0,0.06605526546602924,4.216092628265019,0.5584886799659411,6,2,6,2.4614337718822155,0.3076792214852768,0.13348167071840183,0.785246458,0.0389140168128655,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.647080559,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08043494099999998,0.11177997050000005,0.16399445350000003,0.466114121,0.5338858790000001,0.3333333333333333,,0.33333333333333337,1.0
C054,LocalGreedy,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,cdd038bff0d3c46a71ec0adf7c637130104f8c38e39b4492c285019815d9147f,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.049034799998480594,raw_cases/C054/methods/LocalGreedy,1,0,0,0,0,0,0.04232689443711376,0.02,0,0,0.0,1.0000000000000002,0,0.5675961903240172,0.29465801911128486,0,0,0.04233559211082649,1.4292513381705758,0.2975435372926025,6,3,6,1.7589928082311266,0.19544364535901404,0.11042879130470458,0.525662733,0.027989080774853802,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.647080559,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.106060606,0.1515151515,0.15151515200000001,0.363636364,0.636363636,0.16666666666666666,,0.33333333333333337,1.0
C054,Ours,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,cdd038bff0d3c46a71ec0adf7c637130104f8c38e39b4492c285019815d9147f,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.051973800000268966,raw_cases/C054/methods/Ours,1,0,0,0,0,0,0.04232689443711376,0.02,0,0,0.0,1.0000000000000002,0,0.03296627296489391,0.012034441327866153,0,0,0.04233559211082649,1.4292513381705758,0.2975435372926025,6,3,6,1.6355919120517133,0.1817324346724126,0.08597602339395066,0.482217735,0.026310078581871343,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.647080559,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.106060606,0.1515151515,0.15151515200000001,0.363636364,0.636363636,0.16666666666666666,,0.33333333333333337,1.0
C055,IndependentCurve,proto_sw_3_1,expanded,simple,1,100011,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.047231600001396146,raw_cases/C055/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.020067678,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,1.3911715912261378,0.4078440374336402,6,0,6,1.5531966344985881,0.2588661057497647,0.08604107455127279,0.587165982,0.026664153874269007,0.5,0.5,1.0,0.0,0.0,0.375782082,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.07575757600000002,0.151515151,0.25,0.363636364,0.636363636,0.3333333333333333,,0.0,0.0
C055,FixedSlot,proto_sw_3_1,expanded,simple,1,100011,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.27526770000258693,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C055,LocalGreedy,proto_sw_3_1,expanded,simple,1,100011,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,3430371443eee0505a49a52ba1b00a5531c0b07612527022370fb0bc5921a4f1,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.049581699997361284,raw_cases/C055/methods/LocalGreedy,1,0,0,0,0,0,0.11860878089165279,0.020067678,0,0,0.0,1.0000000000000002,0,0.19156650790431953,0.11597817055899363,0,0,0.11868349054937817,0.6411548929326473,0.2116376686186833,6,2,6,1.431004024399765,0.1788755030499706,0.09964377340839405,0.65172783,0.021918402777777776,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.375782082,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0984848485,0.1363636365,0.21969696949999998,0.303030303,0.696969697,0.3333333333333333,,0.16666666666666663,1.0
C055,Ours,proto_sw_3_1,expanded,simple,1,100011,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,3430371443eee0505a49a52ba1b00a5531c0b07612527022370fb0bc5921a4f1,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04900670000279206,raw_cases/C055/methods/Ours,1,0,0,0,0,0,0.11860878089165279,0.020067678,0,0,0.0,1.0000000000000002,0,0.00500521113993013,0.0033858601409439953,0,0,0.11868349054937817,0.6411548929326473,0.2116376686186833,6,1,6,1.2983179431635286,0.1854739918805041,0.07566944946331926,0.65172783,0.02234671966374269,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.375782082,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0984848485,0.1363636365,0.21969696949999998,0.303030303,0.696969697,0.3333333333333333,,0.16666666666666663,1.0
C056,IndependentCurve,proto_sw_3_1,expanded,simple,2,100013,1,1,0,0,,,5,0,5,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04340810000212514,raw_cases/C056/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.020067678,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,1.3143620545300927,0.9679780411622431,5,0,5,1.300931888548647,0.2601863777097294,0.08097848203590172,0.6570454160000001,0.019171463815789474,0.8,0.2,1.0,0.0,0.0,0.23503114,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.060606061,0.09090909100000001,0.303030303,0.545454545,0.454545455,0.4,,0.0,0.0
C056,FixedSlot,proto_sw_3_1,expanded,simple,2,100013,1,1,1,1,,,5,1,5,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,6.3240179999993416,raw_cases/C056/methods/FixedSlot,1,0,0,0,0,0,0.03919822712954471,0.020067678,0,0,0.0,1.0,0,0.04781110976437305,0.03506356343304044,0,0,0.039384029995901126,2.0364417173139695,0.6504355516946875,5,1,5,1.9178428238415126,0.3196404706402521,0.14684531076277177,0.7444584100000001,0.02871436403508772,0.6,0.4,0.8,0.2,0.0,0.23503114,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.08750000000000001,0.18320459600000003,0.253338439,0.39666156099999994,0.6033384390000001,0.4,,0.19999999999999996,1.0
C056,LocalGreedy,proto_sw_3_1,expanded,simple,2,100013,1,1,1,1,,,5,2,5,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2,97ea8de0580188d69ed0dc87cdbeb658fb82c7be06472d4e5924dc7895013c63,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04799980000098003,raw_cases/C056/methods/LocalGreedy,1,0,0,0,0,0,0.05002741254758293,0.020067678,0,0,0.0,1.0,0,0.1282913503583255,0.0682046805487267,0,0,0.05006224096097954,0.54922921146766,0.22933558985618782,5,2,5,1.4558405162651367,0.20797721660930524,0.08561746515923062,0.594700919,0.02509936951754386,0.6,0.4,0.8,0.0,0.2,0.23503114,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.090909091,0.212121212,0.272727273,0.333333333,0.666666667,0.4,,0.19999999999999996,1.0
C056,Ours,proto_sw_3_1,expanded,simple,2,100013,1,1,1,1,,,5,1,5,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2,97ea8de0580188d69ed0dc87cdbeb658fb82c7be06472d4e5924dc7895013c63,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.052994900001067435,raw_cases/C056/methods/Ours,1,0,0,0,0,0,0.05002741254758293,0.020067678,0,0,0.0,1.0,0,0.007725462723597025,0.006003065024894959,0,0,0.05006224096097954,0.54922921146766,0.22933558985618782,5,1,5,1.3214657464230504,0.22024429107050839,0.08831337229630414,0.594700919,0.023163377192982455,0.6,0.4,0.8,0.2,0.0,0.23503114,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.090909091,0.212121212,0.272727273,0.333333333,0.666666667,0.4,,0.19999999999999996,1.0
