case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
A162,A,Ours,proto_sw_1_3,swept,rich,8,200007,1,,,6,5,1,6,42.04360430000088,1.9979390000007697,2.9527501999982633,0.003144800000882242,0.024479299998347415,47.036701999997604,814,150,372,733,69,300000,0,raw_cases/A162,1,0,0,0,0,0,0.0493495542981828,0.041459216,0,0,0.0,1.0000000000000004,0,0.0029785804118192738,0.0020341592167907006,0,0,0.0493495542981828,0.3319768246462337,0.13883175528686753,6,1,6,1.3194979020309634,0.18849970029013763,0.07978477955651066,0.719299937,0.023671646564327485,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.729774564,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12121212125,0.13636363699999998,0.1742424245,0.333333333,0.666666667,0.16666666666666666,
A163,A,Ours,proto_sw_1_3,expanded,simple,9,200008,1,,,4,3,1,4,15.278349000000162,1.2489524000011443,0.7389000000002852,0.0019706000020960346,0.025461700002779253,17.307881700002326,862,100,0,258,97,300000,0,raw_cases/A163,1,0,0,0,0,0,0.09382798206635502,0.041459216,0,0,0.0,0.9999999999999999,0,0.003354232458852734,0.0021222692757533602,0,0,0.09382838332655372,0.020442753707365008,0.006852570510594711,4,1,4,0.9383883231196342,0.18767766462392682,0.07938954443423592,0.761754641,0.014722679093567252,0.5,0.5,0.75,0.25,0.0,0.22632061,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.136363636,0.1515151515,0.2651515155,0.606060606,0.393939394,0.25,
A164,A,Ours,proto_sw_1_3,expanded,medium,9,200008,1,,,5,4,1,5,15.466011600001366,1.615480699998443,1.1245936999985133,0.002732799999648705,0.024037999999563908,18.24973559999853,862,125,0,406,166,300000,0,raw_cases/A164,1,0,0,0,0,0,0.1686946626671974,0.041459216,0,0,0.0,0.9999999999999999,0,0.002812165687500051,0.0017455088161639574,0,0,0.1686946626671974,0.23511832199080002,0.19432539762293954,5,1,5,1.0935129039147573,0.18225215065245956,0.07589489693984115,0.750498187,0.019662600511695907,0.6,0.4,0.8,0.2,0.0,0.44342566,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.15151515100000001,0.151515152,0.242424242,0.333333334,0.666666666,0.2,
A165,A,Ours,proto_sw_1_3,expanded,rich,9,200008,1,,,6,5,1,6,15.380817899997055,1.904731200000242,1.8107278999996197,0.00289859999975306,0.024002599999221275,19.14223579999816,862,150,0,664,209,300000,0,raw_cases/A165,1,0,0,0,0,0,0.11229196334217223,0.041459216,0,0,0.0,0.9999999999999999,0,0.004019601953261275,0.0021222692757533602,0,0,0.11241255814004762,0.11388090303115297,0.06601505813666024,6,1,6,1.188548533610563,0.16979264765865185,0.07314603411745102,0.767127419,0.020759091739766082,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.663354169,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12121212125,0.1363636365,0.17424242350000002,0.333333334,0.666666666,0.16666666666666666,
A166,A,Ours,proto_sw_1_3,compact,simple,9,200008,1,,,4,3,1,4,30.41464300000007,1.2534478999987186,1.0928055999975186,0.0022824000006949063,0.023578399999678368,32.807144999998854,1155,100,31,275,101,300000,0,raw_cases/A166,1,0,0,0,0,0,0.13637110509749564,0.041459216,0,0,0.0,1.0,0,0.00023858216486927,0.00023813586150325905,0,0,0.13637110509749564,0.14338769968494613,0.10982732196426799,4,1,4,0.9065630966141588,0.18131261932283177,0.06460152658675211,0.8842251259999999,0.01617895650584795,0.5,0.5,0.75,0.25,0.0,0.23547335,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.1742424245,0.181818182,0.2575757575,0.484848484,0.515151516,0.25,
A167,A,Ours,proto_sw_1_3,compact,medium,9,200008,1,,,6,5,2,6,30.4296918,1.9275704000028782,2.8768187999994552,0.0031579999995301478,0.026265299999067793,35.27956859999904,1155,150,200,895,363,300000,0,raw_cases/A167,1,0,0,0,0,0,0.1168474580064571,0.041459216,0,0,0.0,1.0,0,0.0007165749250138337,0.000535935212959497,0,0,0.1168474580064571,0.3310259597551231,0.17674677700117822,6,2,6,1.1901514632310435,0.14876893290388044,0.05272575903105749,0.79575192,0.021267361111111112,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.569437076,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.14393939425,0.393939394,0.606060606,0.16666666666666666,
A168,A,Ours,proto_sw_1_3,compact,rich,9,200008,1,,,6,5,1,6,30.3402634999984,1.8870590000005905,3.049775599996792,0.004380399997899076,0.03427409999858355,35.335439999998925,1155,150,372,1091,195,300000,0,raw_cases/A168,1,0,0,0,0,0,0.09033378825306977,0.041459216,0,0,0.0,1.0,0,0.001848391016694381,0.000722471891119791,0,0,0.0903391524560564,0.2910596286552325,0.11209346139789589,6,1,6,1.3030903629575603,0.18615576613679433,0.07855720170942446,0.9151942519999999,0.017292580409356724,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.701441344,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.090909091,0.090909091,0.13636363675,0.484848484,0.515151516,0.3333333333333333,
A169,A,Ours,proto_sw_1_3,swept,simple,9,200008,1,,,4,3,1,4,27.21848339999997,1.2989345000023604,0.8477177999993728,0.002347699999518227,0.026577599997835932,29.40694070000245,888,100,7,247,112,300000,0,raw_cases/A169,1,0,0,0,0,0,0.13424456322225523,0.041459216,0,0,0.0,1.0000000000000002,0,0.0002017533541104764,0.00020079821883323734,0,0,0.13424456322225523,0.17646038393546248,0.12443723802920059,4,1,4,0.9065630958152319,0.18131261916304636,0.06438448234853074,0.828915062,0.016161823830409358,0.5,0.5,0.75,0.25,0.0,0.238460528,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.1742424245,0.181818182,0.2575757575,0.484848484,0.515151516,0.25,
A170,A,Ours,proto_sw_1_3,swept,medium,9,200008,1,,,5,4,1,5,27.074223299998266,1.5869807999988552,1.4611141000023053,0.0028366999977151863,0.0281963999987056,30.171430800000962,888,125,0,514,141,300000,0,raw_cases/A170,1,0,0,0,0,0,0.10529494144934703,0.041459216,0,0,0.0,1.0000000000000002,0,0.005997486523545605,0.005931996249997924,0,0,0.10529494144934703,0.1534455459131082,0.10936495610293834,5,1,5,1.0694734144520068,0.17824556907533448,0.073259012118846,0.8599639619999999,0.018320540935672515,0.6,0.4,0.8,0.2,0.0,0.421207327,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.12121212199999998,0.15151515100000001,0.151515152,0.484848484,0.515151516,0.2,
A171,A,Ours,proto_sw_1_3,swept,rich,9,200008,1,,,6,5,1,6,27.204083999997238,1.9297106000012718,2.4075234000010823,0.002908999998908257,0.03071480000289739,31.589541100001952,888,150,72,773,280,300000,0,raw_cases/A171,1,0,0,0,0,0,0.10949072362657013,0.041459216,0,0,0.0,1.0000000000000002,0,0.0027541932006852417,0.001011432669019181,0,0,0.10949072362657013,0.45981807870747765,0.1997662105332522,6,1,6,1.3162168187459733,0.1880309741065676,0.08055749399205094,0.9104732579999999,0.020108050073099414,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.718629715,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.12121212174999998,0.424242424,0.575757576,0.16666666666666666,
A172,A,Ours,proto_sw_1_3,expanded,simple,10,200009,1,,,4,3,1,4,17.032233400001132,1.2869967000006,0.8235590000003867,0.001719500000035623,0.027040600001782877,19.18939390000014,868,100,0,440,206,300000,0,raw_cases/A172,1,0,0,0,0,0,0.12655264352945716,0.041459216,0,0,0.0,1.0,0,0.0019245438786612296,0.0013455830641956395,0,0,0.12664204876818502,0.07188872124440167,0.030017721219260485,4,1,4,1.0339710452620738,0.20679420905241477,0.08970816720679006,0.721278214,0.014260096856725146,0.5,0.5,0.75,0.25,0.0,0.292912883,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.121212121,0.1363636365,0.26515151550000005,0.606060606,0.393939394,0.25,
A173,A,Ours,proto_sw_1_3,expanded,medium,10,200009,1,,,6,4,2,6,28.441703600001347,1.866858500001399,1.1583049000000756,0.0025788999992073514,0.028456899999582674,31.511191199999303,868,150,80,562,889,300000,0,raw_cases/A173,1,0,0,0,0,0,0.04507746371573785,0.041459216,0,0,0.0,1.0,0,0.009129648363197643,0.0072582699674384995,0,0,0.04516632841440653,0.37428979779285665,0.13023659971011428,6,2,6,1.1794202975387016,0.1474275371923377,0.042748906696752666,0.40095151100000004,0.018800255847953216,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.542453701,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484874999999,0.1363636365,0.17424242425,0.363636363,0.636363637,0.16666666666666666,
A174,A,Ours,proto_sw_1_3,expanded,rich,10,200009,1,,,6,4,2,6,28.524479299998347,1.8420909000014944,2.4635293999999703,0.00389030000224011,0.03354830000171205,32.8825934000015,868,150,0,684,688,300000,0,raw_cases/A174,1,0,0,0,0,0,0.14632013105099162,0.041459216,0,0,0.0,1.0,0,0.003435504906799436,0.0019080386654378972,0,0,0.14636499283631965,0.24766103920739396,0.1595868146782927,6,2,6,1.2373524680504155,0.15466905850630192,0.0666836773717642,0.799579895,0.02154719480994152,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.646455789,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12121212125,0.12121212199999999,0.166666667,0.363636363,0.636363637,0.16666666666666666,
A175,A,Ours,proto_sw_1_3,compact,simple,10,200009,1,,,4,3,1,4,35.876873199998954,1.2973869999987073,1.4634793999975955,0.003012799999851268,0.028555500000948086,38.68535669999983,1127,100,258,490,151,300000,0,raw_cases/A175,1,0,0,0,0,0,0.04989134177856956,0.041459216,0,0,0.0,1.0,0,0.000411196160763796,0.00038424443920751823,0,0,0.050086862261700026,0.18485119968369254,0.0986633512201232,4,1,4,1.028574722954221,0.20571494459084422,0.07391642339935081,0.8491099950000001,0.015802037646198832,0.5,0.5,0.75,0.25,0.0,0.242195231,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.17424242425,0.181818182,0.25757575774999997,0.484848485,0.515151515,0.25,
A176,A,Ours,proto_sw_1_3,compact,medium,10,200009,1,,,6,4,2,6,36.063675299999886,1.9055063000014343,2.447657900000195,0.00667069999690284,0.02958510000098613,40.47058079999988,1127,150,27,705,810,300000,0,raw_cases/A176,1,0,0,0,0,0,0.07449544035852285,0.041459216,0,0,0.0,1.0,0,0.002434239260045815,0.0009264778274728569,0,0,0.07455277454345514,0.515079543748603,0.17269723573285475,6,2,6,1.329082077221061,0.16613525965263262,0.06549845364695739,0.786996809,0.02128449378654971,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.644955259,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.090909091,0.10606060649999999,0.14393939449999998,0.454545454,0.545454546,0.3333333333333333,
A177,A,Ours,proto_sw_1_3,compact,rich,10,200009,1,,,6,4,2,6,35.74928469999941,1.904735799998889,2.863068899998325,0.007484599998861086,0.02643800000078045,40.568104400001175,1127,150,0,495,733,300000,0,raw_cases/A177,1,0,0,0,0,0,0.07449544035852285,0.041459216,0,0,0.0,1.0,0,0.001977165311598497,0.0006745315542267998,0,0,0.07455277454345514,0.2877093773149664,0.17269723573285475,6,2,6,1.408301106051262,0.17603763825640775,0.07207203508705554,0.912255736,0.024825246710526317,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.687038616,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.090909091,0.10606060649999999,0.14393939449999998,0.454545454,0.545454546,0.3333333333333333,
A178,A,Ours,proto_sw_1_3,swept,simple,10,200009,1,,,4,3,1,4,26.32591229999889,1.243033100003231,1.5150457999989158,0.0025912000019161496,0.026438199998665368,29.131054699999368,822,100,0,682,98,300000,0,raw_cases/A178,1,0,0,0,0,0,0.19410465369563612,0.041459216,0,0,0.0,1.0,0,0.00021945711262913483,0.0002100948404674296,0,0,0.19410465369563623,0.0357178084441675,0.01693393097115211,4,1,4,0.945858137999071,0.1891716275998142,0.0754488617261734,0.753705362,0.01682999817251462,0.5,0.5,0.75,0.25,0.0,0.243575323,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.15151515175,0.151515152,0.25000000025,0.545454545,0.454545455,0.25,
A179,A,Ours,proto_sw_1_3,swept,medium,10,200009,1,,,6,4,2,6,42.27600049999819,1.8945954000009806,2.671007799999643,0.003944299998693168,0.029554699998698197,46.890240099997754,822,150,110,900,483,300000,0,raw_cases/A179,1,0,0,0,0,0,0.041553754106952556,0.041459216,0,0,0.0,1.0,0,0.0017226879273554913,0.0012682435286146888,0,0,0.04155498684742647,0.097672099023004,0.05086706238297906,6,2,6,1.2086771332324595,0.15108464165405744,0.06591574371926182,0.734410809,0.021701388888888888,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.581850358,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.15151515125,0.151515152,0.196969697,0.242424242,0.757575758,0.16666666666666666,
A180,A,Ours,proto_sw_1_3,swept,rich,10,200009,1,,,6,4,2,6,42.22952829999849,1.9622458999983792,2.8366556000000855,0.004476600002817577,0.029404600001726067,47.07568099999844,822,150,1,613,1076,300000,0,raw_cases/A180,1,0,0,0,0,0,0.04210257013944937,0.041459216,0,0,0.0,1.0,0,0.004493266887571201,0.0025808766959647656,0,0,0.04210257013944937,0.31540293502624267,0.15351641439263597,6,2,6,1.3512337978267048,0.1689042247283381,0.07441252042431307,0.8313382949999999,0.023003472222222224,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.678472557,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.090909091,0.106060606,0.14393939425,0.454545454,0.545454546,0.3333333333333333,
A181,A,Ours,proto_sw_2_3,expanded,simple,1,200000,1,,,5,3,2,5,21.149360100000195,1.4268456999998307,6.72774919999938,0.008337800001754658,0.025283099999796832,29.35153949999949,1512,170,743,1792,1318,300000,0,raw_cases/A181,1,0,0,0,0,0,0.03353576721637434,0.02,0,0,0.0,1.0000000000000002,0,0.03693955571152905,0.01456755148235643,0,0,0.03353576721637434,0.7653937366600214,0.27048977543627,5,2,5,1.2578780892770929,0.17969686989672756,0.08848840713502636,0.501278694,0.02239811769005848,0.4,0.6,0.6,0.4,0.0,0.247181182,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.121212121,0.181818182,0.21212121299999998,0.393939394,0.606060606,0.2,
A182,A,Ours,proto_sw_2_3,expanded,medium,1,200000,1,,,6,4,2,6,21.424393000001146,1.699738299997989,5.868389499999466,0.004619100000127219,0.026310100001865067,29.03856359999918,1512,204,0,1455,689,300000,0,raw_cases/A182,1,0,0,0,0,0,0.06850089538856315,0.02,0,0,0.0,1.0000000000000002,0,0.0222594454097534,0.009279523443530386,0,0,0.08274531588185075,0.5841119684853731,0.33993838605180166,6,2,6,1.29907248532586,0.1623840606657325,0.07092413555078345,0.354271884,0.021895559210526317,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.443399037,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.1363636365,0.151515152,0.363636363,0.636363637,0.16666666666666666,
A183,A,Ours,proto_sw_2_3,expanded,rich,1,200000,1,,,7,4,4,7,21.31018309999854,2.0559360000006563,8.73335760000191,0.04044729999804986,0.0339968999978737,32.19004910000149,1512,238,446,2320,14813,300000,0,raw_cases/A183,1,0,0,0,0,0,0.03190930131790375,0.02,0,0,0.0,1.0000000000000002,0,0.09479255884338762,0.03452417613342123,0,0,0.03195671509220389,1.6272210030532992,0.32668215829913305,7,4,7,1.6367574189303105,0.1487961289936646,0.07786279488806944,0.38075842400000004,0.028857136330409358,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.661940678,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.090909091,0.090909091,0.151515152,0.333333333,0.666666667,0.2857142857142857,
A184,A,Ours,proto_sw_2_3,compact,simple,1,200000,1,,,6,4,2,6,21.511057799998525,1.7995154999989609,1.4587537000006705,0.002626800000143703,0.031135299999732524,24.818270399999165,1476,204,217,650,663,300000,0,raw_cases/A184,1,0,0,0,0,0,0.0358641464093263,0.02,0,0,0.0,1.0000000000000002,0,0.02271712525045161,0.009711598922457258,0,0,0.03586498434868452,1.5899858649728362,0.36254749181370993,6,2,6,1.17677636890242,0.1470970461128025,0.04586497315493385,0.23693643400000008,0.019576937134502925,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.282461291,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.121212121,0.14393939425000002,0.424242424,0.575757576,0.16666666666666666,
A185,A,Ours,proto_sw_2_3,compact,medium,1,200000,1,,,6,4,2,6,21.556835899998987,1.7752021000014793,3.3238329000014346,0.010304200000973651,0.02327069999955711,26.706610099998215,1476,204,159,1083,5052,300000,0,raw_cases/A185,1,0,0,0,0,0,0.03074142460381726,0.02,0,0,0.0,1.0000000000000002,0,0.009885340440472313,0.007985582816907854,0,0,0.041344340424694696,0.7700477297574415,0.21116751376864498,6,2,6,1.3075360229208657,0.1634420028651082,0.06754351736735667,0.363341037,0.023294727704678362,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.471673076,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.1363636365,0.18181818200000002,0.363636363,0.636363637,0.16666666666666666,
A186,A,Ours,proto_sw_2_3,compact,rich,1,200000,1,,,7,4,4,7,21.765447900001163,1.9861568999986048,9.298027200002252,0.027640699998300988,0.03165660000013304,33.12700019999829,1476,238,393,2107,19202,300000,0,raw_cases/A186,1,0,0,0,0,0,0.03219312411794128,0.02,0,0,0.0,1.0000000000000002,0,0.04787661946011472,0.01764180299268499,0,0,0.032245300940314144,1.7357993332726456,0.28385944298636323,7,4,7,1.631553725145087,0.14832306592228062,0.09347147621540382,0.5480846290000001,0.028737207602339183,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.699591031,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.090909091,0.090909091,0.13636363699999998,0.363636363,0.636363637,0.2857142857142857,
A187,A,Ours,proto_sw_2_3,swept,simple,1,200000,1,,,6,4,2,6,20.4951688000001,1.7384031000001414,3.432911400002922,0.004226199998811353,0.02437379999901168,25.713979299998755,1476,204,583,1239,356,300000,0,raw_cases/A187,1,0,0,0,0,0,0.037628338342148446,0.02,0,0,0.0,1.0000000000000002,0,0.005500573773522015,0.002904830556078527,0,0,0.03771500561164502,1.3093941923379495,0.3490506331849695,6,2,6,1.2187791617514137,0.1523473952189267,0.0770879727748626,0.45139052300000004,0.02035361842105263,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.34342122,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.1363636365,0.151515152,0.363636363,0.636363637,0.16666666666666666,
A188,A,Ours,proto_sw_2_3,swept,medium,1,200000,1,,,6,4,2,6,20.670239900002343,1.72587890000068,3.8745875999993586,0.007291699999768753,0.023135400002502138,26.32146019999709,1476,204,402,977,988,300000,0,raw_cases/A188,1,0,0,0,0,0,0.03092886519394824,0.02,0,0,0.0,1.0000000000000002,0,0.018861269362277725,0.007181978472962752,0,0,0.04986315076344085,0.981092896533343,0.24354747034750188,6,2,6,1.3314339471017722,0.16642924338772153,0.049723295272164354,0.38757307100000005,0.02386010599415205,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.462134411,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.121212121,0.16666666675,0.393939394,0.606060606,0.16666666666666666,
A189,A,Ours,proto_sw_2_3,swept,rich,1,200000,1,,,6,4,3,6,20.58774600000106,1.6978807000014058,5.122021099999984,0.011624499999015825,0.02625609999813605,27.462955499999225,1476,204,90,1405,4954,300000,0,raw_cases/A189,1,0,0,0,0,0,0.04504284068938102,0.02,0,0,0.0,1.0000000000000002,0,0.029394024721047907,0.01369588340519965,0,0,0.04497952478907532,0.8124683094655096,0.29684189706885195,6,3,6,1.5409156174441958,0.1712128463826884,0.08360456733335618,0.572441501,0.021347313596491228,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.615445521,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.090909091,0.090909091,0.18181818175,0.424242424,0.575757576,0.3333333333333333,
A190,A,Ours,proto_sw_2_3,expanded,simple,2,200001,1,,,5,4,1,5,20.968309600000794,1.4808626000012737,1.5898305999980948,0.003357599998707883,0.02264899999863701,24.07928809999794,1404,170,5,419,273,300000,0,raw_cases/A190,1,0,0,0,0,0,0.05641386527153338,0.02,0,0,0.0,0.9999999999999998,0,0.012013929246712855,0.006357926810439414,0,0,0.056418409520138296,0.3483027439929593,0.18007418612410173,5,1,5,0.9632447605122002,0.16054079341870003,0.06602657644243408,0.347889219,0.01745248538011696,0.4,0.6,0.8,0.2,0.0,0.175670747,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.121212121,0.151515152,0.181818182,0.45454545400000007,0.545454546,0.2,
A191,A,Ours,proto_sw_2_3,expanded,medium,2,200001,1,,,6,5,1,6,21.034080800000083,1.6969113999984984,6.671295800002554,0.00350099999923259,0.027198299998417497,29.44874410000193,1404,204,559,2217,374,300000,0,raw_cases/A191,1,0,0,0,0,0,0.06169857007003464,0.02,0,0,0.0,0.9999999999999998,0,0.0004420105725462416,0.0001697693762488394,0,0,0.06164021591641931,1.2801182779589761,0.338892168886925,6,1,6,1.2390661316785594,0.17700944738265134,0.06926429662500902,0.3591760639999999,0.018280564692982455,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.481960383,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.13636363599999995,0.15151515174999997,0.39393939400000005,0.606060606,0.16666666666666666,
