"file","source_pdf","source_page","xref","pixel_width","pixel_height","aspect","page_rects","sha256"
"D01448673_tang_ceiling_pattern_p232_i13_x788_533x59.png","D01448673_tang_ceiling_pattern.pdf","232","788","533","59","9.0339","Rect(166.1999969482422, 90.95999908447266, 349.91998291015625, 111.23999786376953)","28268b42b116ee67f4eeb4a060d0c97f4bc60ff964901d6b804add0f60bc160c"
"D01448673_tang_ceiling_pattern_p232_i15_x880_346x42.png","D01448673_tang_ceiling_pattern.pdf","232","880","346","42","8.2381","Rect(166.1999969482422, 371.6400146484375, 349.20001220703125, 394.20001220703125)","98b6e2a00e8bdb640780e75307dc5f6f3f8ca0c9598b016743ae41f1fc3dfba6"
"D01448673_tang_ceiling_pattern_p232_i16_x881_311x33.png","D01448673_tang_ceiling_pattern.pdf","232","881","311","33","9.4242","Rect(166.1999969482422, 438.0, 348.47998046875, 457.55999755859375)","387e96a485f08950aef704df421a76bc4e1de22bb62a527afa620a3721be545e"
"D01448673_tang_ceiling_pattern_p233_i00_x1042_497x51.png","D01448673_tang_ceiling_pattern.pdf","233","1042","497","51","9.7451","Rect(166.1999969482422, 91.79999542236328, 350.760009765625, 110.5199966430664)","c245221020642555c0111bfb7bb4fddd696d8bb55d9cb1e5431f2d93d767a239"
"D01448673_tang_ceiling_pattern_p233_i01_x2990_244x27.png","D01448673_tang_ceiling_pattern.pdf","233","2990","244","27","9.037","Rect(166.1999969482422, 126.36000061035156, 348.9599914550781, 146.52000427246094)","37e867df5bc82520171ac361fdd2043d63120d14b8b74458182ed5252557c05f"
"D01448673_tang_ceiling_pattern_p233_i02_x2991_510x58.png","D01448673_tang_ceiling_pattern.pdf","233","2991","510","58","8.7931","Rect(166.1999969482422, 160.8000030517578, 351.7200012207031, 181.9199981689453)","c696bb3b86e06149b6b00088afe22b3940d7d571f26750865f57390620053a9e"
"D01448673_tang_ceiling_pattern_p233_i03_x2992_398x114.png","D01448673_tang_ceiling_pattern.pdf","233","2992","398","114","3.4912","Rect(89.4000015258789, 506.1600341796875, 225.95999145507812, 545.280029296875)","80e8d8e3a66ac0a103a48bb662f7d611ce4b69a33cc789a97103b1994f6529fd"
"D01448673_tang_ceiling_pattern_p233_i04_x2993_241x92.png","D01448673_tang_ceiling_pattern.pdf","233","2993","241","92","2.6196","Rect(89.4000015258789, 571.9199829101562, 225.36001586914062, 623.760009765625)","cecbf980d2f1e141168f14983ae5f6eea426fe90331b9181c5db448b2cec1ef5"
"D01448673_tang_ceiling_pattern_p233_i05_x2995_275x71.png","D01448673_tang_ceiling_pattern.pdf","233","2995","275","71","3.8732","Rect(237.0, 509.8800048828125, 363.7200012207031, 542.6400146484375)","8259ce5a5164991a094b39494b664f7e7f3d20d7f31dd9785dec0536e0870ac5"
"D01448673_tang_ceiling_pattern_p233_i06_x2997_177x73.png","D01448673_tang_ceiling_pattern.pdf","233","2997","177","73","2.4247","Rect(237.24000549316406, 571.9200439453125, 362.4000244140625, 623.52001953125)","b874239ed8ccc3eabd30c7fff8702098aa7810a6c5a3fcd41880faf962e99b2c"
"D01448673_tang_ceiling_pattern_p233_i07_x2999_492x173.png","D01448673_tang_ceiling_pattern.pdf","233","2999","492","173","2.8439","Rect(374.2799987792969, 550.2000122070312, 507.6000061035156, 597.1199951171875)","754c742f2aded1e0ad29e761c21a4a0b453e56f844501b3cbfe0e4a3a5ac9cfc"
"D01448673_tang_ceiling_pattern_p234_i00_x1907_476x61.png","D01448673_tang_ceiling_pattern.pdf","234","1907","476","61","7.8033","Rect(296.2799987792969, 574.6799926757812, 507.0, 601.6799926757812)","5b922442eb16f002bc403e8cf1700b513151807ef7a0c23d012baf52aa2a04b3"
"D01448673_tang_ceiling_pattern_p234_i01_x3004_594x295.png","D01448673_tang_ceiling_pattern.pdf","234","3004","594","295","2.0136","Rect(114.12000274658203, 92.15999603271484, 308.6400146484375, 188.75999450683594)","c4d00132458bd6692176546f5167dfc64d4c770d27699768934b9ac868a3152f"
"D01448673_tang_ceiling_pattern_p234_i02_x3005_516x86.png","D01448673_tang_ceiling_pattern.pdf","234","3005","516","86","6.0","Rect(353.3999938964844, 88.20000457763672, 496.0799865722656, 111.94000244140625)","c49656e7a4fad2cb9787440491931fd2d72fa88dffad6891b347f3dcb0f914d7"
"D01448673_tang_ceiling_pattern_p234_i03_x3006_356x79.png","D01448673_tang_ceiling_pattern.pdf","234","3006","356","79","4.5063","Rect(354.9599914550781, 133.0800018310547, 494.760009765625, 164.27999877929688)","7b6731cf0718bc05f30c37915a6c7fb1db0f0d9895bf1d13567f917fe2999605"
"D01448673_tang_ceiling_pattern_p234_i04_x3007_420x200.png","D01448673_tang_ceiling_pattern.pdf","234","3007","420","200","2.1","Rect(113.4000015258789, 429.0400085449219, 262.79998779296875, 502.6000061035156)","a5e8d8898ad63c300599efe382ca91c89f4e6ed9b40d9b2e5f1f5325668e7946"
"D01448673_tang_ceiling_pattern_p234_i05_x3008_501x171.png","D01448673_tang_ceiling_pattern.pdf","234","3008","501","171","2.9298","Rect(296.2799987792969, 430.44000244140625, 506.6400146484375, 502.44000244140625)","b6af9aa73ef724c4a11e38acd6d457e6f6fe61c6287472ba7148b19cfd4ee1de"
"D01448673_tang_ceiling_pattern_p234_i07_x3010_552x55.png","D01448673_tang_ceiling_pattern.pdf","234","3010","552","55","10.0364","Rect(296.2799987792969, 609.5999755859375, 506.03997802734375, 630.47998046875)","657f3a4be14803cc023cf88da8d10be0ee96355b6f6bc50ffd796279b298725a"
"D01448673_tang_ceiling_pattern_p236_i00_x3024_282x93.png","D01448673_tang_ceiling_pattern.pdf","236","3024","282","93","3.0323","Rect(98.16000366210938, 544.199951171875, 208.8000030517578, 581.0399780273438)","743fe34dfe6047dc2732a1a9dc3030ab7e376409ec263110235e9e24bd2bc4d2"
"D01448673_tang_ceiling_pattern_p236_i01_x3025_412x152.png","D01448673_tang_ceiling_pattern.pdf","236","3025","412","152","2.7105","Rect(248.0399932861328, 544.2000122070312, 345.8399963378906, 580.3200073242188)","a0a8cf0226289fc348867e132c1af3b15f235e19dae7c3b36037a37c6d1b3518"
"D01448673_tang_ceiling_pattern_p236_i02_x3026_333x96.png","D01448673_tang_ceiling_pattern.pdf","236","3026","333","96","3.4688","Rect(382.20001220703125, 545.6399536132812, 499.6800231933594, 579.47998046875)","fd027d394d77fa2de2a586ada777bd04decf4927b0316e903686fe1cbf753e2f"
"D01448673_tang_ceiling_pattern_p236_i03_x3027_375x86.png","D01448673_tang_ceiling_pattern.pdf","236","3027","375","86","4.3605","Rect(92.16000366210938, 638.4229736328125, 213.9600067138672, 666.3599853515625)","a601b3fe70716648eb4eac0a7f3369aa6b14034fe29b0b1cd411ba2e98afa526"
"D01448673_tang_ceiling_pattern_p236_i04_x3028_172x50.png","D01448673_tang_ceiling_pattern.pdf","236","3028","172","50","3.44","Rect(248.75999450683594, 637.6539916992188, 345.7200012207031, 665.6859741210938)","8fa8ad9adcd535561fb27514228821b080cdccce5cd57499fc2e89125df74eb0"
"D01448673_tang_ceiling_pattern_p236_i05_x3029_360x97.png","D01448673_tang_ceiling_pattern.pdf","236","3029","360","97","3.7113","Rect(385.9200134277344, 637.6799926757812, 496.32000732421875, 667.4400024414062)","bd0bbeda4639be2f534808af0508e741f1d3fc55520af2d758ae679a8866ce67"
"D01448673_tang_ceiling_pattern_p237_i00_x3038_666x105.png","D01448673_tang_ceiling_pattern.pdf","237","3038","666","105","6.3429","Rect(218.16000366210938, 129.1199951171875, 448.44000244140625, 165.47999572753906)","0c3ecb770d228b7e1c939a17ac608529b1e52aebad5f93d93e6bb3956c8fd595"
"D01448673_tang_ceiling_pattern_p237_i01_x3039_704x127.png","D01448673_tang_ceiling_pattern.pdf","237","3039","704","127","5.5433","Rect(218.16000366210938, 175.20001220703125, 448.67999267578125, 216.60000610351562)","94948db35a759198826dbec984e1caa8166e916bb10180a631617409adc7045c"
"D01448673_tang_ceiling_pattern_p237_i02_x3040_705x102.png","D01448673_tang_ceiling_pattern.pdf","237","3040","705","102","6.9118","Rect(218.16000366210938, 227.28001403808594, 448.79998779296875, 260.6400146484375)","612da6204bd85513e81eef59a1ea95c02d633c40ef5a1b435d075ae4aac1837e"
"D01448673_tang_ceiling_pattern_p237_i03_x3041_704x187.png","D01448673_tang_ceiling_pattern.pdf","237","3041","704","187","3.7647","Rect(218.16000366210938, 270.1199951171875, 448.67999267578125, 331.44000244140625)","dc8e9a5f075e73f79210ba9daabb05e017ac9bcedc56c8127762c417c424d2ab"
"D01448673_tang_ceiling_pattern_p237_i04_x3042_704x111.png","D01448673_tang_ceiling_pattern.pdf","237","3042","704","111","6.3423","Rect(218.16000366210938, 338.4000244140625, 448.44000244140625, 374.6400146484375)","30884fe3898b8ea414658484af0dbab460008d6a2dfb3384c9d7238dbc74535c"
"D01448673_tang_ceiling_pattern_p237_i05_x3043_704x128.png","D01448673_tang_ceiling_pattern.pdf","237","3043","704","128","5.5","Rect(218.16000366210938, 384.6000061035156, 448.55999755859375, 426.6000061035156)","8e24c842caff11d09b18e1538145a0b0446394f634f6b8c41169fd024ee0c6a0"
"D01448673_tang_ceiling_pattern_p237_i06_x3044_703x173.png","D01448673_tang_ceiling_pattern.pdf","237","3044","703","173","4.0636","Rect(218.16000366210938, 433.44000244140625, 448.20001220703125, 490.20001220703125)","b63e80c5caec1fc19d1f6ab4696b1edb561c157d7c6fd7980be73da8947c0702"
"D01448673_tang_ceiling_pattern_p238_i00_x3049_286x113.png","D01448673_tang_ceiling_pattern.pdf","238","3049","286","113","2.531","Rect(90.12000274658203, 90.72000122070312, 220.32000732421875, 142.1999969482422)","1ce0ea310e28f8fd6851e55dae236792d274791428630818098c05907e35c778"
"D01448673_tang_ceiling_pattern_p238_i01_x3050_325x114.png","D01448673_tang_ceiling_pattern.pdf","238","3050","325","114","2.8509","Rect(236.39999389648438, 94.44000244140625, 364.32000732421875, 139.32000732421875)","40f75dd907aa0850f435361386cd5799394109345ce3fb97259eca417e9d9f03"
"D01448673_tang_ceiling_pattern_p238_i02_x3051_262x122.png","D01448673_tang_ceiling_pattern.pdf","238","3051","262","122","2.1475","Rect(387.6000061035156, 90.72000122070312, 498.6000061035156, 142.44000244140625)","478d935f4eaae8ec9d3a18c2f12ecde9dfd1abc24fb2866a1a9e6bc967b87b99"
"D01448673_tang_ceiling_pattern_p238_i03_x3052_431x174.png","D01448673_tang_ceiling_pattern.pdf","238","3052","431","174","2.477","Rect(125.4000015258789, 641.4000244140625, 274.20001220703125, 701.52001953125)","8893bc4cdc2fa44fd21a3e9c8704438c48097c24a799be8214032d56c4124ba6"
"D01448673_tang_ceiling_pattern_p238_i06_x3055_250x75.png","D01448673_tang_ceiling_pattern.pdf","238","3055","250","75","3.3333","Rect(92.76000213623047, 211.20001220703125, 280.32000732421875, 267.4800109863281)","241ee6d60ec23f39a32da47651f2af2eee9b10ea62a080fccd6da8fa628f39bf"
"D01448673_tang_ceiling_pattern_p238_i07_x3056_284x87.png","D01448673_tang_ceiling_pattern.pdf","238","3056","284","87","3.2644","Rect(343.20001220703125, 204.12001037597656, 462.2400207519531, 240.60000610351562)","a5d1dfdbbaf460f268645560146b393db5389aa7f75d0b6a631e51b762efecc5"
"D01448673_tang_ceiling_pattern_p238_i08_x3057_165x85.png","D01448673_tang_ceiling_pattern.pdf","238","3057","165","85","1.9412","Rect(344.760009765625, 264.5999755859375, 460.44000244140625, 324.239990234375)","f3281c6772eea2992b563596fba40ec32bf672d0a436f6c91fbff7c9b1e16a1a"
"D01448673_tang_ceiling_pattern_p238_i09_x3058_460x150.png","D01448673_tang_ceiling_pattern.pdf","238","3058","460","150","3.0667","Rect(343.9200134277344, 346.9200134277344, 461.0400085449219, 385.20001220703125)","529faf5c16d15166b69ad619115aefc982ec3f70df34caa7bdcd772ed050cb76"
"D01448673_tang_ceiling_pattern_p238_i10_x3059_390x129.png","D01448673_tang_ceiling_pattern.pdf","238","3059","390","129","3.0233","Rect(92.76000213623047, 328.8000183105469, 280.55999755859375, 391.20001220703125)","9c9c01c013a0920a79342438f8f79e62ab5e04140574f11d9e0ddbbe85c1d839"
"D01448673_tang_ceiling_pattern_p239_i04_x3065_323x116.png","D01448673_tang_ceiling_pattern.pdf","239","3065","323","116","2.7845","Rect(102.0, 387.3599853515625, 230.8800048828125, 433.67999267578125)","9c351fbd487c697bf299db1eb410ef9ca169fd882d529069630b0088d2b28dcc"
"D01448673_tang_ceiling_pattern_p239_i06_x3067_459x131.png","D01448673_tang_ceiling_pattern.pdf","239","3067","459","131","3.5038","Rect(329.5199890136719, 383.6400146484375, 479.27996826171875, 436.32000732421875)","d64b40f3bf13e3e90a17cdbe455c1bd72ed403262c083474c460e48bde32c33c"
"D01448673_tang_ceiling_pattern_p240_i00_x3079_244x61.png","D01448673_tang_ceiling_pattern.pdf","240","3079","244","61","4.0","Rect(95.87999725341797, 310.84698486328125, 296.3999938964844, 364.79998779296875)","3062b541b6d33b02f55514f291ab3d5b1b09f97139c379078ae1cf33d1662369"
"D01448673_tang_ceiling_pattern_p240_i01_x3080_356x120.png","D01448673_tang_ceiling_pattern.pdf","240","3080","356","120","2.9667","Rect(320.8800048828125, 308.4000244140625, 487.32000732421875, 364.9200134277344)","988979bfd09d41ef5dd6eedcc3fe799d0ee1c234315b3d424594f6a0176316d5"
"D01448673_tang_ceiling_pattern_p240_i02_x3081_255x85.png","D01448673_tang_ceiling_pattern.pdf","240","3081","255","85","3.0","Rect(129.1199951171875, 525.719970703125, 254.51998901367188, 567.47998046875)","9f37bee880a4491264f60abb2f26e0cc91c3529b2e6349d5b6d41b5e6cdf3a77"
"D01448673_tang_ceiling_pattern_p240_i03_x3083_191x42.png","D01448673_tang_ceiling_pattern.pdf","240","3083","191","42","4.5476","Rect(321.6000061035156, 528.0, 485.4000244140625, 564.47998046875)","698907d08aa555510aacc4d573c823d76c77872dcb5ab878b12ee91a6091a27a"
"D01448673_tang_ceiling_pattern_p242_i00_x3098_302x71.png","D01448673_tang_ceiling_pattern.pdf","242","3098","302","71","4.2535","Rect(97.80000305175781, 173.63999938964844, 291.7200012207031, 219.47999572753906)","ef389ee70e36e46be655e323727d9fddf32df4de8107c1584d968fb9afa0a927"
"D01448673_tang_ceiling_pattern_p242_i01_x3099_328x89.png","D01448673_tang_ceiling_pattern.pdf","242","3099","328","89","3.6854","Rect(313.79998779296875, 172.1999969482422, 494.760009765625, 221.39999389648438)","0b9183564f60455bd51fbf7cfc114f393c63947dd4ff46ce48273f2f7e2c764a"
"D01448673_tang_ceiling_pattern_p242_i02_x3100_323x88.png","D01448673_tang_ceiling_pattern.pdf","242","3100","323","88","3.6705","Rect(106.08000183105469, 270.0, 283.91998291015625, 318.9599914550781)","b63eea864162de3c4b7f3d232baa4b4d8393c0483176271943687355f96fb420"
"D01448673_tang_ceiling_pattern_p242_i03_x3101_323x92.png","D01448673_tang_ceiling_pattern.pdf","242","3101","323","92","3.5109","Rect(315.239990234375, 269.1600036621094, 492.8399963378906, 319.9200134277344)","28a0b47dfab0814ac315437d0a4201fa36510679a28cec5a8aba82ebe19b7b40"
"D01448673_tang_ceiling_pattern_p243_i00_x3118_395x95.png","D01448673_tang_ceiling_pattern.pdf","243","3118","395","95","4.1579","Rect(93.23999786376953, 171.48001098632812, 300.1199951171875, 221.16000366210938)","ecd2dbe9b27280b01a9065bf82d5ee8a559e19b80082643e66eba86018b0a281"
"D01448673_tang_ceiling_pattern_p243_i01_x3119_299x105.png","D01448673_tang_ceiling_pattern.pdf","243","3119","299","105","2.8476","Rect(333.7200012207031, 169.9199981689453, 485.25701904296875, 223.44000244140625)","9df11730f808d2385a0ea3d8c198c4b6400e183f6dd84e72151d9551456a6381"
"D01448673_tang_ceiling_pattern_p244_i00_x3122_378x113.png","D01448673_tang_ceiling_pattern.pdf","244","3122","378","113","3.3451","Rect(86.4000015258789, 350.15997314453125, 210.1199951171875, 387.239990234375)","6bfd10ce0b0a3e7839c599b564e8424bd1e5dd7f7c189969fac687660f36b48c"
"D01448673_tang_ceiling_pattern_p244_i01_x3123_400x119.png","D01448673_tang_ceiling_pattern.pdf","244","3123","400","119","3.3613","Rect(228.1199951171875, 349.44000244140625, 359.15997314453125, 388.32000732421875)","2d436ddc2cc1f4d790919fba4cbd173c3d1c7f5bca4b59c80c1a0da57b2ade7e"
"D01448673_tang_ceiling_pattern_p244_i02_x3124_350x132.png","D01448673_tang_ceiling_pattern.pdf","244","3124","350","132","2.6515","Rect(385.32000732421875, 347.1600036621094, 499.67999267578125, 390.4800109863281)","f2bde65dc329f1a12af96090cad84d5866ae91cab65bae407f7b6f9daf6b2238"
"D01448673_tang_ceiling_pattern_p244_i03_x3125_302x115.png","D01448673_tang_ceiling_pattern.pdf","244","3125","302","115","2.6261","Rect(96.83999633789062, 573.9599609375, 225.72000122070312, 623.0399780273438)","beacbaa9f04dc1d86c3fc693e2fe88156390f6b5bec2263e9036cff0e1928940"
"D01448673_tang_ceiling_pattern_p244_i04_x3126_281x109.png","D01448673_tang_ceiling_pattern.pdf","244","3126","281","109","2.578","Rect(232.32000732421875, 575.3999633789062, 352.32000732421875, 621.719970703125)","b836e715e7f0855fb73139bd1f95050c53d9e7ad64c0070dd9d9c2c0e50928f1"
"D01448673_tang_ceiling_pattern_p244_i05_x3127_378x214.png","D01448673_tang_ceiling_pattern.pdf","244","3127","378","214","1.7664","Rect(357.9599914550781, 580.6800537109375, 504.3599853515625, 663.840087890625)","cbb95b7a92bac1041c25e93d35ca575014805929d7defe91bb2e044354ee45fb"
"D01448673_tang_ceiling_pattern_p244_i06_x3128_258x80.png","D01448673_tang_ceiling_pattern.pdf","244","3128","258","80","3.225","Rect(96.83999633789062, 633.6000366210938, 229.0800018310547, 674.52001953125)","9d273eb8bb0838f89643495513e51b1341ab5f45cd92c2a2bc12715c8d5679d9"
"D01448673_tang_ceiling_pattern_p244_i07_x3129_321x116.png","D01448673_tang_ceiling_pattern.pdf","244","3129","321","116","2.7672","Rect(232.32000732421875, 632.760009765625, 350.2799987792969, 675.1199951171875)","f29063b17ac0e76782f048cbedd09dbbcc50bdf7b4408d1901279920c1b9d84a"
"D01448673_tang_ceiling_pattern_p245_i00_x1906_362x48.png","D01448673_tang_ceiling_pattern.pdf","245","1906","362","48","7.5417","Rect(148.32000732421875, 292.55999755859375, 364.9200134277344, 321.239990234375)","96a1cf7e1787e3fbb0359c74db951ff2a4a7a6bf8dc9f4d49b9a646e172915ad"
"D01448673_tang_ceiling_pattern_p245_i01_x1908_585x55.png","D01448673_tang_ceiling_pattern.pdf","245","1908","585","55","10.6364","Rect(150.60000610351562, 681.6000366210938, 363.239990234375, 701.6400146484375)","efab87271606a1d8cbfdde4223de6c00cbc3af0b9e23df2cf16a4898a10d8644"
"D01448673_tang_ceiling_pattern_p245_i02_x2204_528x80.png","D01448673_tang_ceiling_pattern.pdf","245","2204","528","80","6.6","Rect(149.0399932861328, 387.7200012207031, 364.67999267578125, 420.4800109863281)","5d8071d1ce50a252db1cac448dbe523a43447684a5b8d354f770ab0e030f457d"
"D01448673_tang_ceiling_pattern_p245_i03_x3056_284x87.png","D01448673_tang_ceiling_pattern.pdf","245","3056","284","87","3.2644","Rect(191.75999450683594, 628.5599975585938, 322.08001708984375, 668.52001953125)","a5d1dfdbbaf460f268645560146b393db5389aa7f75d0b6a631e51b762efecc5"
"D01448673_tang_ceiling_pattern_p245_i04_x3132_629x172.png","D01448673_tang_ceiling_pattern.pdf","245","3132","629","172","3.657","Rect(94.08000183105469, 135.59999084472656, 305.760009765625, 193.67999267578125)","713fe17af67d8fd930d5870a56ac7273cd6bd0095c26c690f689268f0ebb73c4"
"D01448673_tang_ceiling_pattern_p245_i05_x3133_303x102.png","D01448673_tang_ceiling_pattern.pdf","245","3133","303","102","2.9706","Rect(316.0799865722656, 132.60000610351562, 498.0, 196.44000244140625)","004f3d33310b18f76b5fe4e9ca61f636d09c79c54698bc22e9a8534fded1c143"
"D01448673_tang_ceiling_pattern_p245_i06_x3134_662x98.png","D01448673_tang_ceiling_pattern.pdf","245","3134","662","98","6.7551","Rect(148.32000732421875, 339.3599853515625, 364.9200134277344, 371.3999938964844)","308e77d9b9a8da82ac4e821bcc2af3fcc949b322b4e868cdd8a41491551a2e30"
"D01448673_tang_ceiling_pattern_p245_i07_x3135_665x129.png","D01448673_tang_ceiling_pattern.pdf","245","3135","665","129","5.155","Rect(147.9600067138672, 430.8000183105469, 365.52001953125, 473.0400085449219)","c8d6ebbb3db81d50dbb2800201c6967c491ccafaa171a2f91bc30194453aef65"
"D01448673_tang_ceiling_pattern_p245_i08_x3136_655x109.png","D01448673_tang_ceiling_pattern.pdf","245","3136","655","109","6.0092","Rect(147.9600067138672, 482.1600036621094, 368.8800048828125, 518.8800048828125)","a92984cdcf5966e5e3a92469f04d294a90d5d716c3bbdb08366f431be3f11bef"
"D01448673_tang_ceiling_pattern_p245_i09_x3137_645x115.png","D01448673_tang_ceiling_pattern.pdf","245","3137","645","115","5.6087","Rect(147.9600067138672, 529.0800170898438, 367.08001708984375, 568.2000122070312)","37bd6a355a80f6bfc6e9a53012cc27cfe621513a522ce2375c1b2e9fc1093a57"
"D01448673_tang_ceiling_pattern_p245_i10_x3138_338x50.png","D01448673_tang_ceiling_pattern.pdf","245","3138","338","50","6.76","Rect(147.9600067138672, 581.1599731445312, 366.7200012207031, 613.5599975585938)","8dd1d25998fa2b2b0e8e1dac22b7b37a6f7c6dc3c799fdf23d997298d5c1e487"
"D01448673_tang_ceiling_pattern_p246_i00_x1907_476x61.png","D01448673_tang_ceiling_pattern.pdf","246","1907","476","61","7.8033","Rect(150.36000061035156, 169.55999755859375, 370.20001220703125, 197.75999450683594)","5b922442eb16f002bc403e8cf1700b513151807ef7a0c23d012baf52aa2a04b3"
"D01448673_tang_ceiling_pattern_p246_i01_x3132_629x172.png","D01448673_tang_ceiling_pattern.pdf","246","3132","629","172","3.657","Rect(150.9600067138672, 273.0, 362.6400146484375, 331.08001708984375)","713fe17af67d8fd930d5870a56ac7273cd6bd0095c26c690f689268f0ebb73c4"
"D01448673_tang_ceiling_pattern_p246_i02_x3149_667x82.png","D01448673_tang_ceiling_pattern.pdf","246","3149","667","82","8.1341","Rect(151.1999969482422, 130.44000244140625, 369.3599853515625, 157.44000244140625)","a4853c1468a54988ec8ab40c7148e83b094e61011c8e0ef1d2e04704dde4a57e"
"D01448673_tang_ceiling_pattern_p246_i03_x3150_647x148.png","D01448673_tang_ceiling_pattern.pdf","246","3150","647","148","4.3716","Rect(150.9600067138672, 341.8800048828125, 362.8800048828125, 390.239990234375)","fb5d57c92f5f3f95a879d2b20ee21bf89381b77548a2f21b69584fb2f772e32a"
"D01448673_tang_ceiling_pattern_p246_i04_x3151_643x88.png","D01448673_tang_ceiling_pattern.pdf","246","3151","643","88","7.3068","Rect(151.8000030517578, 399.96002197265625, 362.2799987792969, 428.6400146484375)","88788b4a1cb747803153f910ea7cd677f1deabcfbbb68c494f97245b0bf98f61"
"D01448673_tang_ceiling_pattern_p246_i05_x3152_357x110.png","D01448673_tang_ceiling_pattern.pdf","246","3152","357","110","3.2455","Rect(198.9600067138672, 436.5400085449219, 315.7200012207031, 472.6600036621094)","db02f94973982b69d27d8c19e7c6e83b696fdc1ef6598c92e223963a4a3d5fca"
"D01448673_tang_ceiling_pattern_p247_i00_x3055_250x75.png","D01448673_tang_ceiling_pattern.pdf","247","3055","250","75","3.3333","Rect(97.31999969482422, 310.67999267578125, 284.8800048828125, 366.9599914550781)","241ee6d60ec23f39a32da47651f2af2eee9b10ea62a080fccd6da8fa628f39bf"
"D01448673_tang_ceiling_pattern_p247_i01_x3059_390x129.png","D01448673_tang_ceiling_pattern.pdf","247","3059","390","129","3.0233","Rect(138.60000610351562, 500.4000244140625, 266.1600036621094, 542.760009765625)","9c9c01c013a0920a79342438f8f79e62ab5e04140574f11d9e0ddbbe85c1d839"
"D01448673_tang_ceiling_pattern_p247_i02_x3161_173x81.png","D01448673_tang_ceiling_pattern.pdf","247","3161","173","81","2.1358","Rect(357.6000061035156, 233.04000854492188, 487.32000732421875, 293.760009765625)","b7f91df77d30dcfcb2df45a51c7bfe11b888bbbd601f4dd392bbade238553c16"
"D01448673_tang_ceiling_pattern_p247_i03_x3162_358x138.png","D01448673_tang_ceiling_pattern.pdf","247","3162","358","138","2.5942","Rect(351.6000061035156, 318.1199951171875, 493.67999267578125, 372.7200012207031)","847907001ed0cb0c6d76bb5e317999ca9c713b0938327ff9b8a706a250f90846"
"D01448673_tang_ceiling_pattern_p247_i04_x3163_344x94.png","D01448673_tang_ceiling_pattern.pdf","247","3163","344","94","3.6596","Rect(351.6000061035156, 401.0400085449219, 493.20001220703125, 439.9200134277344)","6c14afdcc8cfdb783cd0650f4c06a60b2060f8c032b8bd682673773fa0b5695a"
"D01448673_tang_ceiling_pattern_p247_i05_x3164_428x116.png","D01448673_tang_ceiling_pattern.pdf","247","3164","428","116","3.6897","Rect(345.4800109863281, 502.67999267578125, 488.4000244140625, 541.4400024414062)","87609ef8d491eee7d976c21da4fd64db6a1b37a111a6324808b9e9983cef86f1"
"D01448673_tang_ceiling_pattern_p247_i06_x3165_235x90.png","D01448673_tang_ceiling_pattern.pdf","247","3165","235","90","2.6111","Rect(109.68000030517578, 585.3599853515625, 286.67999267578125, 653.1599731445312)","1c52dd6b98a27179fadc637bd55f1059b533d6f52a35e0bfe0bab78c7d2afc3b"
"D01448673_tang_ceiling_pattern_p247_i07_x3166_399x143.png","D01448673_tang_ceiling_pattern.pdf","247","3166","399","143","2.7902","Rect(322.55999755859375, 587.6400146484375, 502.20001220703125, 652.0800170898438)","19f4c95f56127b952a93dce126421dc71dead0c497629579d5536e14b0cc15ab"
"D01448673_tang_ceiling_pattern_p248_i00_x2210_640x75.png","D01448673_tang_ceiling_pattern.pdf","248","2210","640","75","8.5333","Rect(141.24000549316406, 660.3599853515625, 355.79998779296875, 685.4400024414062)","62ce2ca70089ad1d892799f839027f19ef08a7443c34c7374576d34121ba4565"
"D01448673_tang_ceiling_pattern_p248_i01_x3171_308x176.png","D01448673_tang_ceiling_pattern.pdf","248","3171","308","176","1.75","Rect(145.32000732421875, 227.40000915527344, 274.32000732421875, 301.20001220703125)","0ceb6e1e903436388017dcffe0dec593b8c04cab0606add34966e11f690e20b1"
"D01448673_tang_ceiling_pattern_p248_i02_x3172_239x150.png","D01448673_tang_ceiling_pattern.pdf","248","3172","239","150","1.5933","Rect(352.79998779296875, 228.1199951171875, 468.5999755859375, 300.9599914550781)","eeb5b66803d1f2a5f8c29c3418b3d57f21fcfb011e51d80633426e53fee7c487"
"D01448673_tang_ceiling_pattern_p248_i03_x3173_324x123.png","D01448673_tang_ceiling_pattern.pdf","248","3173","324","123","2.6341","Rect(99.83999633789062, 462.3599853515625, 206.0399932861328, 502.55999755859375)","ae44675fd82abbd6633fc64c40dadd2dcf88516a5b0158fbf662975115985284"
"D01448673_tang_ceiling_pattern_p248_i04_x3174_312x119.png","D01448673_tang_ceiling_pattern.pdf","248","3174","312","119","2.6218","Rect(216.83999633789062, 463.91998291015625, 319.0799865722656, 502.79998779296875)","3fb6539dbd9cb73c252814319a809ea9f3600664735947c7b80ec4a0a938959d"
"D01448673_tang_ceiling_pattern_p248_i05_x3175_400x99.png","D01448673_tang_ceiling_pattern.pdf","248","3175","400","99","4.0404","Rect(355.9200134277344, 462.3599853515625, 494.8800048828125, 501.719970703125)","00ca39d78a5aec1400296fa32ae576470aa78907e5d92c225a81b4fc96ccf51b"
