case_id,source_group,prototype_id,backbone_variant,density_level,replicate,production_seed,formal_triple_png,formal_triple_svg,formal_single_svg,mechanical_validity,single_review_source_svg,single_review_mode
A411,matrix_A,proto_sw_3_2,compact,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A411/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A411/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A411/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A412,matrix_A,proto_sw_3_2,swept,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A412/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A412/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A412/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A413,matrix_A,proto_sw_3_2,swept,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A413/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A413/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A413/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A414,matrix_A,proto_sw_3_2,swept,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A414/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A414/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A414/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A415,matrix_A,proto_sw_3_2,expanded,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A415/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A415/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A415/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A416,matrix_A,proto_sw_3_2,expanded,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A416/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A416/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A416/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A417,matrix_A,proto_sw_3_2,expanded,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A417/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A417/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A417/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A418,matrix_A,proto_sw_3_2,compact,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A418/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A418/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A418/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A419,matrix_A,proto_sw_3_2,compact,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A419/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A419/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A419/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A420,matrix_A,proto_sw_3_2,compact,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A420/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A420/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A420/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A421,matrix_A,proto_sw_3_2,swept,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A421/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A421/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A421/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A422,matrix_A,proto_sw_3_2,swept,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A422/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A422/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A422/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A423,matrix_A,proto_sw_3_2,swept,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A423/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A423/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A423/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A424,matrix_A,proto_sw_3_2,expanded,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A424/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A424/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A424/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A425,matrix_A,proto_sw_3_2,expanded,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A425/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A425/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A425/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A426,matrix_A,proto_sw_3_2,expanded,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A426/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A426/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A426/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A427,matrix_A,proto_sw_3_2,compact,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A427/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A427/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A427/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A428,matrix_A,proto_sw_3_2,compact,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A428/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A428/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A428/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A429,matrix_A,proto_sw_3_2,compact,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A429/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A429/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A429/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A430,matrix_A,proto_sw_3_2,swept,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A430/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A430/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A430/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A431,matrix_A,proto_sw_3_2,swept,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A431/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A431/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A431/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A432,matrix_A,proto_sw_3_2,swept,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A432/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A432/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A432/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A433,matrix_A,proto_sw_3_2,expanded,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A433/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A433/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A433/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A434,matrix_A,proto_sw_3_2,expanded,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A434/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A434/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A434/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A435,matrix_A,proto_sw_3_2,expanded,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A435/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A435/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A435/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A436,matrix_A,proto_sw_3_2,compact,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A436/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A436/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A436/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A437,matrix_A,proto_sw_3_2,compact,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A437/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A437/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A437/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A438,matrix_A,proto_sw_3_2,compact,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A438/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A438/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A438/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A439,matrix_A,proto_sw_3_2,swept,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A439/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A439/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A439/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A440,matrix_A,proto_sw_3_2,swept,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A440/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A440/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A440/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A441,matrix_A,proto_sw_3_2,swept,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A441/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A441/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A441/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A442,matrix_A,proto_sw_3_2,expanded,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A442/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A442/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A442/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A443,matrix_A,proto_sw_3_2,expanded,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A443/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A443/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A443/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A444,matrix_A,proto_sw_3_2,expanded,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A444/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A444/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A444/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A445,matrix_A,proto_sw_3_2,compact,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A445/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A445/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A445/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A446,matrix_A,proto_sw_3_2,compact,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A446/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A446/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A446/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A447,matrix_A,proto_sw_3_2,compact,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A447/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A447/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A447/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A448,matrix_A,proto_sw_3_2,swept,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A448/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A448/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A448/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A449,matrix_A,proto_sw_3_2,swept,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A449/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A449/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A449/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A450,matrix_A,proto_sw_3_2,swept,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A450/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A450/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A450/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B001,matrix_B,proto_sw_1_1,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B001/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B001/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B001/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B002,matrix_B,proto_sw_1_1,expanded,medium,2,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B002/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B002/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B002/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B003,matrix_B,proto_sw_1_1,expanded,medium,3,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B003/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B003/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B003/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B004,matrix_B,proto_sw_1_1,expanded,medium,4,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B004/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B004/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B004/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B005,matrix_B,proto_sw_1_1,expanded,medium,5,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B005/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B005/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B005/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B006,matrix_B,proto_sw_1_1,expanded,medium,6,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B006/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B006/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B006/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B007,matrix_B,proto_sw_1_1,expanded,medium,7,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B007/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B007/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B007/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B008,matrix_B,proto_sw_1_1,expanded,medium,8,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B008/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B008/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B008/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B009,matrix_B,proto_sw_1_1,expanded,medium,9,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B009/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B009/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B009/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B010,matrix_B,proto_sw_1_1,expanded,medium,10,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B010/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B010/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B010/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B011,matrix_B,proto_sw_1_3,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B011/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B011/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B011/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B012,matrix_B,proto_sw_1_3,expanded,medium,2,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B012/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B012/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B012/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B013,matrix_B,proto_sw_1_3,expanded,medium,3,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B013/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B013/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B013/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B014,matrix_B,proto_sw_1_3,expanded,medium,4,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B014/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B014/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B014/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B015,matrix_B,proto_sw_1_3,expanded,medium,5,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B015/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B015/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B015/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B016,matrix_B,proto_sw_1_3,expanded,medium,6,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B016/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B016/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B016/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B017,matrix_B,proto_sw_1_3,expanded,medium,7,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B017/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B017/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B017/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B018,matrix_B,proto_sw_1_3,expanded,medium,8,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B018/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B018/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B018/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B019,matrix_B,proto_sw_1_3,expanded,medium,9,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B019/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B019/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B019/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B020,matrix_B,proto_sw_1_3,expanded,medium,10,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B020/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B020/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B020/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B021,matrix_B,proto_sw_2_3,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B021/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B021/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B021/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B022,matrix_B,proto_sw_2_3,expanded,medium,2,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B022/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B022/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B022/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B023,matrix_B,proto_sw_2_3,expanded,medium,3,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B023/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B023/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B023/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B024,matrix_B,proto_sw_2_3,expanded,medium,4,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B024/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B024/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B024/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B025,matrix_B,proto_sw_2_3,expanded,medium,5,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B025/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B025/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B025/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B026,matrix_B,proto_sw_2_3,expanded,medium,6,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B026/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B026/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B026/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B027,matrix_B,proto_sw_2_3,expanded,medium,7,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B027/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B027/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B027/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B028,matrix_B,proto_sw_2_3,expanded,medium,8,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B028/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B028/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B028/formal_triple.svg,central_period_viewport_from_formal_triple_svg
B029,matrix_B,proto_sw_2_3,expanded,medium,9,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B029/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B029/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/B029/formal_triple.svg,central_period_viewport_from_formal_triple_svg
