case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir
C001,IndependentCurve,proto_sw_1_1,expanded,simple,1,100013,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.07361269999819342,raw_cases/C001/methods/IndependentCurve
C001,FixedSlot,proto_sw_1_1,expanded,simple,1,100013,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.8706643000004988,raw_cases/C001/methods/FixedSlot
C001,LocalGreedy,proto_sw_1_1,expanded,simple,1,100013,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2,fd2f99b6c0f210fc2bfa7b3a49320a39f3ca7a9e4816d556a47442ba4644f7b3,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04214229999706731,raw_cases/C001/methods/LocalGreedy
C001,Ours,proto_sw_1_1,expanded,simple,1,100013,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2,fd2f99b6c0f210fc2bfa7b3a49320a39f3ca7a9e4816d556a47442ba4644f7b3,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1575422959__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.03914900000017951,raw_cases/C001/methods/Ours
C002,IndependentCurve,proto_sw_1_1,expanded,simple,2,100016,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.05666149999888148,raw_cases/C002/methods/IndependentCurve
C002,FixedSlot,proto_sw_1_1,expanded,simple,2,100016,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.8747107999988657,raw_cases/C002/methods/FixedSlot
C002,LocalGreedy,proto_sw_1_1,expanded,simple,2,100016,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__unit_candidates_v2,b3173be67f2137ce38af7c4b4072fda33adb5ec639c6c0ac56fb1c0a0e226593,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.0490397000030498,raw_cases/C002/methods/LocalGreedy
C002,Ours,proto_sw_1_1,expanded,simple,2,100016,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__unit_candidates_v2,b3173be67f2137ce38af7c4b4072fda33adb5ec639c6c0ac56fb1c0a0e226593,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1160898339__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.03938279999783845,raw_cases/C002/methods/Ours
C003,IndependentCurve,proto_sw_1_1,expanded,medium,1,100006,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.05362229999809642,raw_cases/C003/methods/IndependentCurve
C003,FixedSlot,proto_sw_1_1,expanded,medium,1,100006,1,1,1,1,,,5,1,5,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,3.2459304000003613,raw_cases/C003/methods/FixedSlot
C003,LocalGreedy,proto_sw_1_1,expanded,medium,1,100006,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,4077c4607a22cbae43cfdf706263214483ad5006a9e93f29ccb9b014608a7038,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04471980000016629,raw_cases/C003/methods/LocalGreedy
C003,Ours,proto_sw_1_1,expanded,medium,1,100006,1,1,1,1,,,5,1,5,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,4077c4607a22cbae43cfdf706263214483ad5006a9e93f29ccb9b014608a7038,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05035390000193729,raw_cases/C003/methods/Ours
C004,IndependentCurve,proto_sw_1_1,expanded,medium,2,100010,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.06389810000109719,raw_cases/C004/methods/IndependentCurve
C004,FixedSlot,proto_sw_1_1,expanded,medium,2,100010,1,1,1,1,,,5,1,5,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.670324599999731,raw_cases/C004/methods/FixedSlot
C004,LocalGreedy,proto_sw_1_1,expanded,medium,2,100010,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2,f7b369bcc4ede1d054c2a161a0cb6ec4377cc83570bd33af98182274283e30bb,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.05972429999746964,raw_cases/C004/methods/LocalGreedy
C004,Ours,proto_sw_1_1,expanded,medium,2,100010,1,1,1,1,,,5,1,5,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2,f7b369bcc4ede1d054c2a161a0cb6ec4377cc83570bd33af98182274283e30bb,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04169999999794527,raw_cases/C004/methods/Ours
C005,IndependentCurve,proto_sw_1_1,expanded,rich,1,100018,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.0566672999993898,raw_cases/C005/methods/IndependentCurve
C005,FixedSlot,proto_sw_1_1,expanded,rich,1,100018,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.405946299997595,raw_cases/C005/methods/FixedSlot
C005,LocalGreedy,proto_sw_1_1,expanded,rich,1,100018,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__unit_candidates_v2,1c7ee8fb2524af01d92c3efb28a84ee2157d8d0e2393722e7f85aff6f275d06f,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.0527542000018002,raw_cases/C005/methods/LocalGreedy
C005,Ours,proto_sw_1_1,expanded,rich,1,100018,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__unit_candidates_v2,1c7ee8fb2524af01d92c3efb28a84ee2157d8d0e2393722e7f85aff6f275d06f,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_2661861881__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04293540000071516,raw_cases/C005/methods/Ours
C006,IndependentCurve,proto_sw_1_1,expanded,rich,2,100019,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.06010199999946053,raw_cases/C006/methods/IndependentCurve
C006,FixedSlot,proto_sw_1_1,expanded,rich,2,100019,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,7.366709199999605,raw_cases/C006/methods/FixedSlot
C006,LocalGreedy,proto_sw_1_1,expanded,rich,2,100019,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2,86408348160478d704d1a213bc973047e735feb68907a59d1270119a6d0e8ba6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.049058900000090944,raw_cases/C006/methods/LocalGreedy
C006,Ours,proto_sw_1_1,expanded,rich,2,100019,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2,86408348160478d704d1a213bc973047e735feb68907a59d1270119a6d0e8ba6,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04412410000077216,raw_cases/C006/methods/Ours
C007,IndependentCurve,proto_sw_1_1,compact,simple,1,100000,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.062283899998874404,raw_cases/C007/methods/IndependentCurve
C007,FixedSlot,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.038848999996844,raw_cases/C007/methods/FixedSlot
C007,LocalGreedy,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,4a6d7cc918a55db489aff0719ff0c5d2244cdd40393fab67e66284f187c58c0c,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05102649999753339,raw_cases/C007/methods/LocalGreedy
C007,Ours,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,4a6d7cc918a55db489aff0719ff0c5d2244cdd40393fab67e66284f187c58c0c,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04707120000239229,raw_cases/C007/methods/Ours
C008,IndependentCurve,proto_sw_1_1,compact,simple,2,100008,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.056737899998552166,raw_cases/C008/methods/IndependentCurve
C008,FixedSlot,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.5285789000008663,raw_cases/C008/methods/FixedSlot
C008,LocalGreedy,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,07910f095b7e8699ec523f11e8afd388310a0f0462b5d185b72c0607eb6e4c78,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04744819999905303,raw_cases/C008/methods/LocalGreedy
C008,Ours,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,07910f095b7e8699ec523f11e8afd388310a0f0462b5d185b72c0607eb6e4c78,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04118150000067544,raw_cases/C008/methods/Ours
C009,IndependentCurve,proto_sw_1_1,compact,medium,1,100007,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.047246599999198224,raw_cases/C009/methods/IndependentCurve
C009,FixedSlot,proto_sw_1_1,compact,medium,1,100007,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.1601553000000422,
C009,LocalGreedy,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,9c8988538a2e88176f181c004bc3331c2f19598b9e991ac1070120187f586365,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.053965600000083214,raw_cases/C009/methods/LocalGreedy
C009,Ours,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,9c8988538a2e88176f181c004bc3331c2f19598b9e991ac1070120187f586365,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05409480000162148,raw_cases/C009/methods/Ours
C010,IndependentCurve,proto_sw_1_1,compact,medium,2,100025,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04319509999913862,raw_cases/C010/methods/IndependentCurve
C010,FixedSlot,proto_sw_1_1,compact,medium,2,100025,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.145517100001598,
C010,LocalGreedy,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,bf3370f0e19ada8ac3d75ebb36a04af3375cba07e847e0a4c20da1f52a798f0f,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04877750000014203,raw_cases/C010/methods/LocalGreedy
C010,Ours,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,bf3370f0e19ada8ac3d75ebb36a04af3375cba07e847e0a4c20da1f52a798f0f,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04754330000287155,raw_cases/C010/methods/Ours
C011,IndependentCurve,proto_sw_1_1,compact,rich,1,100005,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.039250300000276184,raw_cases/C011/methods/IndependentCurve
C011,FixedSlot,proto_sw_1_1,compact,rich,1,100005,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.1826783999968029,
C011,LocalGreedy,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b07f6cdc951b63e29149d0c4b189166519ff09dbc9980054d98c81a20525c424,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.051282199998240685,raw_cases/C011/methods/LocalGreedy
C011,Ours,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b07f6cdc951b63e29149d0c4b189166519ff09dbc9980054d98c81a20525c424,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.050871099996584235,raw_cases/C011/methods/Ours
C012,IndependentCurve,proto_sw_1_1,compact,rich,2,100014,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.042540600003121654,raw_cases/C012/methods/IndependentCurve
C012,FixedSlot,proto_sw_1_1,compact,rich,2,100014,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.3200362999996287,
C012,LocalGreedy,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,4,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,a9b7eefdeba378fc39fe96936fb2dbd573423da4dc6ba89272df0b5b453757b3,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.057335500001499895,raw_cases/C012/methods/LocalGreedy
C012,Ours,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,a9b7eefdeba378fc39fe96936fb2dbd573423da4dc6ba89272df0b5b453757b3,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05140389999723993,raw_cases/C012/methods/Ours
C013,IndependentCurve,proto_sw_1_1,swept,simple,1,100003,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.046334499998920364,raw_cases/C013/methods/IndependentCurve
C013,FixedSlot,proto_sw_1_1,swept,simple,1,100003,0,0,1,0,MatrixCError,FixedSlot slot ordinary_1 has no feasible candidates,,,,,,,,,0.02911590000076103,
C013,LocalGreedy,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,6d260be9f42228d8cf8d9b40f2c942529f0406a80732513b6ed04532999d95fc,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.046389899998757755,raw_cases/C013/methods/LocalGreedy
C013,Ours,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,6d260be9f42228d8cf8d9b40f2c942529f0406a80732513b6ed04532999d95fc,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04431109999859473,raw_cases/C013/methods/Ours
C014,IndependentCurve,proto_sw_1_1,swept,simple,2,100012,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04960369999753311,raw_cases/C014/methods/IndependentCurve
C014,FixedSlot,proto_sw_1_1,swept,simple,2,100012,0,0,1,0,MatrixCError,FixedSlot slot ordinary_1 has no feasible candidates,,,,,,,,,0.019424099999014288,
C014,LocalGreedy,proto_sw_1_1,swept,simple,2,100012,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,fa4f50f45d151ee1367105fca6378942828a5d68172ae96822ae850bc5b3655f,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04433159999825875,raw_cases/C014/methods/LocalGreedy
C014,Ours,proto_sw_1_1,swept,simple,2,100012,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,fa4f50f45d151ee1367105fca6378942828a5d68172ae96822ae850bc5b3655f,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04508990000249469,raw_cases/C014/methods/Ours
C015,IndependentCurve,proto_sw_1_1,swept,medium,1,100004,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04519530000106897,raw_cases/C015/methods/IndependentCurve
C015,FixedSlot,proto_sw_1_1,swept,medium,1,100004,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.029390899999271,raw_cases/C015/methods/FixedSlot
